time	V(p2)	V(c5_ic)	V(reset)	V(vosc)	V(p1)	V(vout)	V(sam)
Step Information: Cin=1µ  (Run: 1/3)
2.400006000000000e-04	0.000000e+00	-7.656027e+00	3.000000e+00	7.495068e+00	0.000000e+00	-7.648705e+00	0.000000e+00
2.400010000000000e-04	0.000000e+00	-7.655928e+00	5.000000e+00	7.495068e+00	0.000000e+00	-7.648705e+00	0.000000e+00
2.400010400000000e-04	0.000000e+00	-7.655912e+00	5.000000e+00	7.495068e+00	0.000000e+00	-7.648705e+00	0.000000e+00
2.400011200000000e-04	0.000000e+00	-7.655878e+00	5.000000e+00	7.495068e+00	0.000000e+00	-7.648705e+00	0.000000e+00
2.400012800000000e-04	0.000000e+00	-7.655799e+00	5.000000e+00	7.495068e+00	0.000000e+00	-7.648705e+00	0.000000e+00
2.400016000000000e-04	0.000000e+00	-7.655599e+00	5.000000e+00	7.495069e+00	0.000000e+00	-7.648705e+00	0.000000e+00
2.400022400000000e-04	0.000000e+00	-7.655036e+00	5.000000e+00	7.495069e+00	0.000000e+00	-7.648705e+00	0.000000e+00
2.400035200000000e-04	0.000000e+00	-7.653304e+00	5.000000e+00	7.495070e+00	0.000000e+00	-7.648705e+00	0.000000e+00
2.400060800000001e-04	0.000000e+00	-7.647738e+00	5.000000e+00	7.495073e+00	0.000000e+00	-7.648705e+00	0.000000e+00
2.400112000000001e-04	0.000000e+00	-7.630172e+00	5.000000e+00	7.495078e+00	0.000000e+00	-7.648705e+00	0.000000e+00
2.400214400000001e-04	0.000000e+00	-7.579169e+00	5.000000e+00	7.495088e+00	0.000000e+00	-7.648705e+00	0.000000e+00
2.400419200000001e-04	0.000000e+00	-7.449668e+00	5.000000e+00	7.495108e+00	0.000000e+00	-7.648705e+00	0.000000e+00
2.400828800000002e-04	0.000000e+00	-7.166452e+00	5.000000e+00	7.495148e+00	0.000000e+00	-7.648705e+00	0.000000e+00
2.401648000000004e-04	0.000000e+00	-6.617692e+00	5.000000e+00	7.495228e+00	0.000000e+00	-7.648705e+00	0.000000e+00
2.403072661143373e-04	0.000000e+00	-5.775908e+00	5.000000e+00	7.495364e+00	0.000000e+00	-7.648705e+00	0.000000e+00
2.405921983430110e-04	0.000000e+00	-4.435050e+00	5.000000e+00	7.495630e+00	0.000000e+00	-7.648705e+00	0.000000e+00
2.410834827509534e-04	0.000000e+00	-2.778078e+00	5.000000e+00	7.496071e+00	0.000000e+00	-7.648705e+00	0.000000e+00
2.416135957087618e-04	0.000000e+00	-1.617352e+00	5.000000e+00	7.496524e+00	0.000000e+00	-7.648705e+00	0.000000e+00
2.420993961672912e-04	0.000000e+00	-9.753747e-01	5.000000e+00	7.496915e+00	0.000000e+00	-7.648704e+00	0.000000e+00
2.425577062923337e-04	0.000000e+00	-6.092900e-01	5.000000e+00	7.497262e+00	0.000000e+00	-7.648704e+00	0.000000e+00
2.430183610500816e-04	0.000000e+00	-3.816716e-01	5.000000e+00	7.497590e+00	0.000000e+00	-7.648704e+00	0.000000e+00
2.434896313907862e-04	0.000000e+00	-2.364258e-01	5.000000e+00	7.497903e+00	0.000000e+00	-7.648703e+00	0.000000e+00
2.439581750792596e-04	0.000000e+00	-1.466833e-01	5.000000e+00	7.498193e+00	0.000000e+00	-7.648703e+00	0.000000e+00
2.444317098012435e-04	0.000000e+00	-8.686192e-02	5.000000e+00	7.498469e+00	0.000000e+00	-7.648703e+00	0.000000e+00
2.445398325179485e-04	0.000000e+00	-7.716052e-02	5.000000e+00	7.498528e+00	0.000000e+00	-7.648703e+00	0.000000e+00
2.447630779513586e-04	0.000000e+00	-6.131722e-02	5.000000e+00	7.498647e+00	0.000000e+00	-7.648702e+00	0.000000e+00
2.449140779513610e-04	0.000000e+00	-5.274374e-02	5.000000e+00	7.498724e+00	0.000000e+00	-7.648702e+00	0.000000e+00
2.449470779513615e-04	0.000000e+00	-5.102501e-02	5.000000e+00	7.498740e+00	0.000000e+00	-7.648702e+00	0.000000e+00
2.449530779513616e-04	0.000000e+00	-5.072016e-02	5.000000e+00	7.498743e+00	0.000000e+00	-7.648702e+00	0.000000e+00
2.449950779513622e-04	0.000000e+00	-4.863366e-02	5.000000e+00	7.498764e+00	0.000000e+00	-7.648702e+00	0.000000e+00
2.449974677081739e-04	0.000000e+00	-4.851753e-02	5.000000e+00	7.498765e+00	0.000000e+00	-7.648702e+00	0.000000e+00
2.449980913190725e-04	0.000000e+00	-4.848729e-02	5.000000e+00	7.498765e+00	0.000000e+00	-7.648702e+00	0.000000e+00
2.450010000000000e-04	0.000000e+00	-4.834646e-02	5.000000e+00	7.498767e+00	0.000000e+00	-7.648702e+00	0.000000e+00
2.450011000000000e-04	0.000000e+00	-4.834162e-02	4.500000e+00	7.498767e+00	0.000000e+00	-7.648702e+00	0.000000e+00
2.450013000000000e-04	0.000000e+00	-4.833195e-02	3.500000e+00	7.498767e+00	0.000000e+00	-7.648702e+00	0.000000e+00
2.450016000000000e-04	0.000000e+00	-4.831748e-02	2.000000e+00	7.498767e+00	0.000000e+00	-7.648702e+00	0.000000e+00
2.450020000000000e-04	0.000000e+00	-4.829825e-02	4.409362e-11	7.498767e+00	0.000000e+00	-7.648702e+00	0.000000e+00
2.450020400000000e-04	0.000000e+00	-4.829635e-02	1.469787e-11	7.498767e+00	0.000000e+00	-7.648702e+00	0.000000e+00
2.450021200000000e-04	0.000000e+00	-4.829256e-02	0.000000e+00	7.498767e+00	0.000000e+00	-7.648702e+00	0.000000e+00
2.450022800000000e-04	0.000000e+00	-4.828505e-02	0.000000e+00	7.498767e+00	0.000000e+00	-7.648702e+00	0.000000e+00
2.450026000000001e-04	0.000000e+00	-4.827031e-02	0.000000e+00	7.498768e+00	0.000000e+00	-7.648702e+00	0.000000e+00
2.450045200000002e-04	0.000000e+00	-4.818905e-02	0.000000e+00	7.498769e+00	0.000000e+00	-7.648702e+00	0.000000e+00
2.450070800000004e-04	0.000000e+00	-4.809723e-02	0.000000e+00	7.498770e+00	0.000000e+00	-7.648702e+00	0.000000e+00
2.450122000000007e-04	0.000000e+00	-4.795629e-02	0.000000e+00	7.498773e+00	0.000000e+00	-7.648702e+00	0.000000e+00
2.450224400000015e-04	0.000000e+00	-4.778158e-02	0.000000e+00	7.498777e+00	0.000000e+00	-7.648702e+00	0.000000e+00
2.450429200000029e-04	0.000000e+00	-4.762844e-02	0.000000e+00	7.498787e+00	0.000000e+00	-7.648702e+00	0.000000e+00
2.450838800000058e-04	0.000000e+00	-4.755138e-02	0.000000e+00	7.498807e+00	0.000000e+00	-7.648702e+00	0.000000e+00
2.453094557799969e-04	0.000000e+00	-4.753920e-02	0.000000e+00	7.498913e+00	0.000000e+00	-7.648702e+00	0.000000e+00
2.496052512132050e-04	0.000000e+00	-4.753915e-02	0.000000e+00	7.499992e+00	0.000000e+00	-7.648699e+00	0.000000e+00
2.498622512132091e-04	0.000000e+00	-4.753894e-02	0.000000e+00	7.499999e+00	0.000000e+00	-7.648698e+00	0.000000e+00
2.498902512132095e-04	0.000000e+00	-4.753894e-02	0.000000e+00	7.500000e+00	0.000000e+00	-7.648698e+00	0.000000e+00
2.499664975735770e-04	0.000000e+00	-4.753894e-02	0.000000e+00	7.500000e+00	0.000000e+00	-7.648698e+00	0.000000e+00
2.499839999999998e-04	0.000000e+00	-4.753894e-02	0.000000e+00	7.500000e+00	0.000000e+00	-7.648698e+00	0.000000e+00
2.499970970569002e-04	0.000000e+00	-4.753894e-02	0.000000e+00	7.500000e+00	0.000000e+00	-7.648698e+00	0.000000e+00
2.499981941138005e-04	0.000000e+00	-4.753894e-02	0.000000e+00	7.500000e+00	0.000000e+00	-7.648698e+00	0.000000e+00
2.500000000000000e-04	0.000000e+00	-4.753894e-02	0.000000e+00	7.500000e+00	0.000000e+00	-7.648698e+00	0.000000e+00
2.500000776455202e-04	0.000000e+00	-4.753894e-02	0.000000e+00	7.500000e+00	3.882276e-01	-7.648698e+00	0.000000e+00
2.500002329365607e-04	0.000000e+00	-4.753894e-02	0.000000e+00	7.500000e+00	1.164683e+00	-7.648698e+00	0.000000e+00
2.500002893167058e-04	0.000000e+00	-4.753894e-02	0.000000e+00	7.500000e+00	1.446584e+00	-7.648698e+00	0.000000e+00
2.500003435340534e-04	0.000000e+00	-4.753894e-02	0.000000e+00	7.500000e+00	1.717670e+00	-7.648698e+00	0.000000e+00
2.500003909774541e-04	0.000000e+00	-4.753894e-02	0.000000e+00	7.500000e+00	1.954887e+00	-7.648698e+00	0.000000e+00
2.500004412046301e-04	0.000000e+00	-4.753894e-02	0.000000e+00	7.500000e+00	2.206023e+00	-7.648698e+00	0.000000e+00
2.500005416589822e-04	0.000000e+00	-4.753894e-02	0.000000e+00	7.500000e+00	2.708295e+00	-7.648698e+00	0.000000e+00
2.500007425676864e-04	0.000000e+00	-4.753894e-02	0.000000e+00	7.500000e+00	3.712838e+00	-7.648698e+00	0.000000e+00
2.500010000000000e-04	0.000000e+00	-4.753894e-02	0.000000e+00	7.500000e+00	5.000000e+00	-7.648698e+00	0.000000e+00
2.500010257432314e-04	0.000000e+00	-4.753894e-02	0.000000e+00	7.500000e+00	5.000000e+00	-7.648698e+00	0.000000e+00
2.500010772296941e-04	0.000000e+00	-4.753894e-02	0.000000e+00	7.500000e+00	5.000000e+00	-7.648698e+00	0.000000e+00
2.500011802026196e-04	0.000000e+00	-4.753894e-02	0.000000e+00	7.500000e+00	5.000000e+00	-7.648698e+00	0.000000e+00
2.500013861484705e-04	0.000000e+00	-4.753894e-02	0.000000e+00	7.500000e+00	5.000000e+00	-7.648698e+00	0.000000e+00
2.500017980401723e-04	0.000000e+00	-4.753894e-02	0.000000e+00	7.500000e+00	5.000000e+00	-7.648698e+00	0.000000e+00
2.500075645239978e-04	0.000000e+00	-4.753894e-02	0.000000e+00	7.500000e+00	5.000000e+00	-7.648698e+00	0.000000e+00
2.500141547912270e-04	0.000000e+00	-4.753894e-02	0.000000e+00	7.500000e+00	5.000000e+00	-7.648698e+00	0.000000e+00
2.500273353256853e-04	0.000000e+00	-4.753894e-02	0.000000e+00	7.500000e+00	5.000000e+00	-7.648698e+00	0.000000e+00
2.500536963946019e-04	0.000000e+00	-4.753894e-02	0.000000e+00	7.500000e+00	5.000000e+00	-7.648698e+00	0.000000e+00
2.501064185324352e-04	0.000000e+00	-4.753894e-02	0.000000e+00	7.500000e+00	5.000000e+00	-7.648698e+00	0.000000e+00
2.502118628081017e-04	0.000000e+00	-4.753895e-02	0.000000e+00	7.499997e+00	5.000000e+00	-7.648698e+00	0.000000e+00
2.504227513594347e-04	0.000000e+00	-4.753900e-02	0.000000e+00	7.499989e+00	5.000000e+00	-7.648698e+00	0.000000e+00
2.508445284621006e-04	0.000000e+00	-4.753914e-02	0.000000e+00	7.499959e+00	5.000000e+00	-7.648698e+00	0.000000e+00
2.514053641048359e-04	0.000000e+00	-4.753941e-02	0.000000e+00	7.499893e+00	5.000000e+00	-7.648697e+00	0.000000e+00
2.520882037283050e-04	0.000000e+00	-4.753981e-02	0.000000e+00	7.499772e+00	5.000000e+00	-7.648697e+00	0.000000e+00
2.528903517132891e-04	0.000000e+00	-4.754034e-02	0.000000e+00	7.499568e+00	5.000000e+00	-7.648696e+00	0.000000e+00
2.539010616815732e-04	0.000000e+00	-4.754106e-02	0.000000e+00	7.499217e+00	5.000000e+00	-7.648695e+00	0.000000e+00
2.551947719488335e-04	0.000000e+00	-4.754201e-02	0.000000e+00	7.498611e+00	5.000000e+00	-7.648695e+00	0.000000e+00
2.569835201336744e-04	0.000000e+00	-4.754334e-02	0.000000e+00	7.497508e+00	5.000000e+00	-7.648693e+00	0.000000e+00
2.589366451336744e-04	0.000000e+00	-4.754480e-02	0.000000e+00	7.495966e+00	5.000000e+00	-7.648692e+00	0.000000e+00
2.608897701336744e-04	0.000000e+00	-4.754625e-02	0.000000e+00	7.494056e+00	5.000000e+00	-7.648690e+00	0.000000e+00
2.628428951336744e-04	0.000000e+00	-4.754771e-02	0.000000e+00	7.491771e+00	5.000000e+00	-7.648689e+00	0.000000e+00
2.823741451336744e-04	0.000000e+00	-4.756221e-02	0.000000e+00	7.448365e+00	5.000000e+00	-7.648674e+00	0.000000e+00
2.998103221387992e-04	0.000000e+00	-4.757507e-02	0.000000e+00	7.378560e+00	5.000000e+00	-7.648661e+00	0.000000e+00
2.998773221388003e-04	0.000000e+00	-4.757512e-02	0.000000e+00	7.378236e+00	5.000000e+00	-7.648661e+00	0.000000e+00
2.999053221388007e-04	0.000000e+00	-4.757513e-02	0.000000e+00	7.378100e+00	5.000000e+00	-7.648660e+00	0.000000e+00
2.999403221388013e-04	0.000000e+00	-4.757516e-02	0.000000e+00	7.377931e+00	5.000000e+00	-7.648660e+00	0.000000e+00
2.999523221388015e-04	0.000000e+00	-4.757517e-02	0.000000e+00	7.377872e+00	5.000000e+00	-7.648660e+00	0.000000e+00
2.999713221388017e-04	0.000000e+00	-4.757518e-02	0.000000e+00	7.377780e+00	5.000000e+00	-7.648660e+00	0.000000e+00
2.999853557223955e-04	0.000000e+00	-4.757519e-02	0.000000e+00	7.377712e+00	5.000000e+00	-7.648660e+00	0.000000e+00
2.999880671671868e-04	0.000000e+00	-4.757520e-02	0.000000e+00	7.377699e+00	5.000000e+00	-7.648660e+00	0.000000e+00
2.999964900567695e-04	0.000000e+00	-4.757520e-02	0.000000e+00	7.377658e+00	5.000000e+00	-7.648660e+00	0.000000e+00
3.000000000000000e-04	0.000000e+00	-4.757521e-02	0.000000e+00	7.377641e+00	5.000000e+00	-7.648660e+00	0.000000e+00
3.000000980113539e-04	4.900568e-01	-4.757587e-02	0.000000e+00	7.377641e+00	5.000000e+00	-7.648660e+00	0.000000e+00
3.000002940340618e-04	1.470170e+00	-4.758473e-02	0.000000e+00	7.377640e+00	5.000000e+00	-7.648660e+00	0.000000e+00
3.000006079545844e-04	3.039773e+00	-4.762829e-02	0.000000e+00	7.377638e+00	5.000000e+00	-7.648660e+00	0.000000e+00
3.000010000000000e-04	5.000000e+00	-4.772081e-02	0.000000e+00	7.377636e+00	5.000000e+00	-7.648660e+00	0.000000e+00
3.000010392045416e-04	5.000000e+00	-4.773578e-02	0.000000e+00	7.377636e+00	4.803977e+00	-7.648660e+00	0.000000e+00
3.000011176136248e-04	5.000000e+00	-4.776773e-02	0.000000e+00	7.377636e+00	4.411932e+00	-7.648660e+00	0.000000e+00
3.000012744317910e-04	5.000000e+00	-4.784140e-02	0.000000e+00	7.377635e+00	3.627841e+00	-7.648660e+00	0.000000e+00
3.000015880681235e-04	5.000000e+00	-4.802097e-02	0.000000e+00	7.377634e+00	2.059659e+00	-7.648660e+00	0.000000e+00
3.000020000000001e-04	5.000000e+00	-4.829537e-02	0.000000e+00	7.377632e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.000020411931878e-04	5.000000e+00	-4.832866e-02	0.000000e+00	7.377631e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.000021235795631e-04	5.000000e+00	-4.839732e-02	0.000000e+00	7.377631e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.000022883523137e-04	5.000000e+00	-4.854473e-02	0.000000e+00	7.377630e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.000026178978150e-04	5.000000e+00	-4.888007e-02	0.000000e+00	7.377629e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.000032769888175e-04	5.000000e+00	-4.970653e-02	0.000000e+00	7.377625e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.000045951708225e-04	5.000000e+00	-5.193636e-02	0.000000e+00	7.377619e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.000072315348326e-04	5.000000e+00	-5.838467e-02	0.000000e+00	7.377606e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.000125042628528e-04	5.000000e+00	-7.721721e-02	0.000000e+00	7.377581e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.000225933215344e-04	5.000000e+00	-1.254861e-01	0.000000e+00	7.377532e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.000336144645312e-04	5.000000e+00	-1.896575e-01	0.000000e+00	7.377478e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.000505861827709e-04	5.000000e+00	-3.000213e-01	0.000000e+00	7.377396e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.000725059195009e-04	5.000000e+00	-4.477198e-01	0.000000e+00	7.377289e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.001113582163972e-04	5.000000e+00	-7.067016e-01	0.000000e+00	7.377100e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.001770873321032e-04	5.000000e+00	-1.121787e+00	0.000000e+00	7.376780e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.003085455635152e-04	5.000000e+00	-1.865208e+00	0.000000e+00	7.376138e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.005714620263393e-04	5.000000e+00	-3.072386e+00	0.000000e+00	7.374849e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.010972949519875e-04	5.000000e+00	-4.828464e+00	0.000000e+00	7.372252e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.016615421152109e-04	5.000000e+00	-6.065624e+00	0.000000e+00	7.369440e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.021929714269446e-04	5.000000e+00	-6.767117e+00	0.000000e+00	7.366765e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.026756803459709e-04	5.000000e+00	-7.151572e+00	0.000000e+00	7.364312e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.031723713321348e-04	5.000000e+00	-7.395311e+00	0.000000e+00	7.361765e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.036695242752734e-04	5.000000e+00	-7.547664e+00	0.000000e+00	7.359193e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.041782271070240e-04	5.000000e+00	-7.644362e+00	0.000000e+00	7.356537e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.046779667648968e-04	5.000000e+00	-7.703202e+00	0.000000e+00	7.353905e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.051821775767322e-04	5.000000e+00	-7.739877e+00	0.000000e+00	7.351225e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.056814234658784e-04	5.000000e+00	-7.762375e+00	0.000000e+00	7.348549e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.061854443960886e-04	5.000000e+00	-7.776430e+00	0.000000e+00	7.345823e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.066861917643031e-04	5.000000e+00	-7.785080e+00	0.000000e+00	7.343092e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.071902115234621e-04	5.000000e+00	-7.790466e+00	0.000000e+00	7.340320e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.076919677356628e-04	5.000000e+00	-7.793784e+00	0.000000e+00	7.337537e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.081967456806050e-04	5.000000e+00	-7.795847e+00	0.000000e+00	7.334713e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.087006208483387e-04	5.000000e+00	-7.797120e+00	0.000000e+00	7.331872e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.092082944615457e-04	5.000000e+00	-7.797911e+00	0.000000e+00	7.328985e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.097170584162539e-04	5.000000e+00	-7.798399e+00	0.000000e+00	7.326067e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.102325948186699e-04	5.000000e+00	-7.798702e+00	0.000000e+00	7.323088e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.107535566971831e-04	5.000000e+00	-7.798889e+00	0.000000e+00	7.320052e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.112893607333288e-04	5.000000e+00	-7.799005e+00	0.000000e+00	7.316903e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.118408457405729e-04	5.000000e+00	-7.799076e+00	0.000000e+00	7.313634e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.124267786334158e-04	5.000000e+00	-7.799120e+00	0.000000e+00	7.310130e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.130518845516920e-04	5.000000e+00	-7.799147e+00	0.000000e+00	7.306357e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.137559125604091e-04	5.000000e+00	-7.799162e+00	0.000000e+00	7.302064e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.145500199984827e-04	5.000000e+00	-7.799171e+00	0.000000e+00	7.297167e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.155236854927376e-04	5.000000e+00	-7.799176e+00	0.000000e+00	7.291081e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.167060467265729e-04	5.000000e+00	-7.799178e+00	0.000000e+00	7.283568e+00	0.000000e+00	-7.648660e+00	0.000000e+00
3.183401462928317e-04	5.000000e+00	-7.799179e+00	0.000000e+00	7.272974e+00	0.000000e+00	-7.648660e+00	0.000000e+00
